Prot Accession,Gene Name,0h,4h,8h,12h,24h,48h 
P26043,Rdx,0.0,-0.576177630289194,-0.26177308729222554,0.020659860307722634,0.27358310006099257,0.3300324160814478
P54823,Ddx6,0.0,-0.08778427527552751,0.18717742332515883,0.7611922235241844,0.8133426002293401,0.5268200840036228
Q9ES52,Inpp5d,0.0,-0.38551336030587346,-0.3958592658398738,-0.2768869682359708,0.007190752681882436,-0.09819146326209136
P09411,Pgk1,0.0,-0.8439311344260145,-0.7594286562653446,-0.5391994942083533,0.11488745182814697,0.6196250112970341
Q8R3C0,Mcmbp,0.0,-0.6766897616652257,-0.5655571261639284,-0.2508095584005325,-0.040294703467821665,-0.2862789086516897
H3BL37,Tcof1,0.0,-0.672964215653698,-0.5000816790976872,-0.1956614670357139,-0.05671299672674677,-0.24025452455933446
D3YTT4,Acad8,0.0,-0.06402984560152569,-0.23223882008937555,-0.40320870108457446,-0.04694034220284343,0.17091310185832526
Q9CY58,Serbp1,0.0,1.8025339442539052,1.8450370920454033,2.963313631683692,3.137363987503057,2.7387541570995917
Q8BK67,Rcc2,0.0,-0.8472618469679214,-0.5885093441539081,-0.28030082291342057,-0.09621296363878973,-0.4730486052469166
P05202,Got2,0.0,-0.8435353787600273,-0.6075573402772515,-0.7271037465910717,-0.6119390821404074,-0.9857827974487715
Q64727,Vcl,0.0,-0.7598056449093976,-0.7580979404395761,-0.4544867225553233,-0.45880688367169575,-0.31357114200058667
P50580,Pa2g4,0.0,-0.8435025680756167,-0.5970710961615607,-0.6957196905619181,-0.5796074106290323,-0.9592277815758274
Q9EQ28,Pold3,0.0,-1.0207771925044524,-0.5407570480671956,-0.4361896831091143,-0.0730915152207678,-0.5678170646688083
P45952,Acadm,0.0,-0.9726076949309266,-0.4305910114006359,-0.28969804875714456,0.06833611219437691,0.08755933167897535
Q9D0E1,Hnrnpm,0.0,-0.9517375233815414,-0.7134450436815302,-0.514359340960463,-0.22186155046152167,-0.4812161774081973
P19096,Fasn,0.0,-0.7422504040148428,-0.4671876828730002,-0.9566796284052552,-0.08600679725733643,-0.7620635804441674
P11983,Tcp1,0.0,-0.5734650570035822,-0.21110664498883377,-0.17623638875430472,-0.28285801230834595,-0.7619534435506637
Q8K363,Ddx18,0.0,-0.7546266404141414,-0.7351518777355267,-0.6743341187499922,-0.6579152795377557,-1.2384851516267874
P97440,Slbp,0.0,-0.6713483106778239,-0.19877589513676858,0.015342516611126731,0.481639976681267,-0.21087570386055532
Q61029,Tmpo,0.0,-0.5023628716719096,-0.2952787279163993,0.28373278004821134,0.22458792810509232,0.19228679296943804
Q91W50,Csde1,0.0,-0.7134562524475714,-0.5010647655299462,-0.23868312764237903,-0.48831674327588026,-1.009559366056038
Q8BIQ6,Zfp947,0.0,-0.6197460741332212,-0.587459676981157,-0.7579626755794419,-0.33369033631053113,-0.46817994820060205
Q6P9R2,Oxsr1,0.0,-0.5918662649658398,-0.5412635299583961,-0.3961173108753764,-0.22281782160749836,-0.3511738504339644
Q52KI8,Srrm1,0.0,-0.6531310063348746,-0.3195104979909556,-0.14477824846617818,0.014214239582447535,-0.22090359478370747
Q62376,Snrnp70,0.0,0.262055907852555,0.6371738546973426,1.3663256268577681,1.505954219340494,1.2803461935538007
Q8K4B0,Mta3,0.0,-0.3844193292484583,-0.0734914473299918,0.195851365768754,0.31443914792187433,0.29515869523584415
F8WGM5,Stxbp2,0.0,-0.2941308931184385,-0.12846398973909665,0.04961017885546775,0.1830425563565164,0.08990583902274417
Q60864,Stip1,0.0,-0.8091979030740198,-0.6362635406617174,-0.48402016371691015,-0.22603534494995997,-0.5544704052755083
P62245,Rps15a,0.0,-1.1164470525167982,-0.8532364684236777,-0.4646328717076628,-0.5844656163165751,-1.490079803331509
Q8BFY9,Tnpo1,0.0,-0.7603629824192234,-0.6695687662603054,-0.5324087172312252,-0.4660304456236048,-0.943747421140236
Q80WJ7,Mtdh,0.0,-0.8480388173583634,-0.6001756492768816,-0.36351464430860103,-0.3942050670903129,-0.5241221400835673
P38647,Hspa9,0.0,-0.9044786732020498,-0.7153681745463166,-0.6876499266109916,-0.8387182578131951,-1.1924962097505551
P16858,Gm5069,0.0,-0.6263551581663619,-0.35571107800508434,-0.2792532485459923,-0.06804849646056975,-0.40159667625050544
Q9D8W5,Psmd12,0.0,-0.9237766536662289,-0.6282294010610593,-0.5229620960858768,-0.6211800901341363,-0.537263419384789
Q99LU0,Chmp1b1,0.0,-0.6744184905173496,-0.4577922585902229,-0.06165070398048891,0.24003241458831245,0.5598295306276729
Q6PDI5,AI314180,0.0,-0.4631744628163056,-0.45500803443116,-0.07847071447910914,-0.10013419087949081,-0.42090815874651405
Q9Z110,Aldh18a1,0.0,-0.7751336533409384,-0.6488922340785442,-0.3162955429193292,-0.5842292096588434,-0.4583593937059889
P47962,Rpl5,0.0,-1.3197628136417072,-0.9094389280934443,-0.8455466841874636,-0.756941891699085,-1.7491884396472288
Q05D44,Eif5b,0.0,-0.953978629361556,-0.67600302315411,-0.3059420348647313,-0.28942521176135005,-0.5105083555889162
A6PWY4,Wdr76,0.0,-0.4126746728752881,-0.09818397879558739,0.21210131986135372,0.4444082713775951,0.159978167668503
Q6A0A2,Larp4b,0.0,-0.630858885792564,-0.7469848770778892,-0.6058070275171371,-0.5437046108773425,-0.7815483954476613
Q99LE6,Abcf2,0.0,0.011722260391244596,0.393828103177533,0.9734361307795518,0.9342224688441992,0.8415324395969698
Q9CQN1,Trap1,0.0,-0.8647461069968236,-0.6524321381618958,-0.451587962268493,-0.3784542524278259,-0.9534804257341943
Q9CY46,Lsm4,0.0,-0.6777516785119753,-0.5378303611123795,-0.4325095785243402,-0.2047538695839402,-0.4013096252620638
Q61990,Pcbp2,0.0,-0.7286571179512511,-0.5887359461863259,-0.371922376931909,-0.264793754520027,-0.5330940677753753
Q6ZQ08-4,Cnot1,0.0,-0.5803594718062196,-0.5083123122639435,-0.3928753279479814,-0.011785515160085337,-0.04622827018990078
Q3UE37,Ube2z,0.0,-0.8189823258304963,-0.6304102531783553,-0.5815526300054129,-0.5075633579019521,-1.132602967109651
P00405,Mtco2,0.0,0.2970186187132225,0.5460408964488204,1.3855348577163673,1.5735964609568938,1.4178888108212864
P18608,Hmgn1,0.0,-0.789304913626789,-0.6283970401715931,-0.5850824275439824,-0.4087210930611831,-0.4666676559506213
P63037,Dnaja1,0.0,-0.8298962282072546,-0.5400549000047343,-0.5472116482592935,-0.5345323737528258,-0.8395116227092995
E9QAS8,Fmr1,0.0,-0.6031854763007313,-0.23890835681229866,-0.18593318053937938,-0.06170282226996727,-0.08183212120722187
Q8VHM5,Hnrnpr,0.0,-0.9174706601829042,-0.5016001022506378,-0.6029531672356299,-0.11040053697302703,-0.27580906255997506
Q91V41,Rab14,0.0,-0.436481122955498,-0.4117319087153044,-0.4371565148054226,-0.15607301697824835,-0.33802398378652054
Q99MR6,Srrt,0.0,-0.6297771486371065,-0.448833901719421,-0.23606580571615574,-0.0713502811721604,-0.17274819233353253
P27773,Pdia3,0.0,-0.47550937691740963,-0.13577529904369678,0.5347506143031909,0.7837647981266844,1.0504367632958471
P63028,Tpt1,0.0,-0.5696229202406576,-0.5379656225903223,-0.3429550995198014,-0.3799716407394443,-0.7619481284491282
P63325,Rps10,0.0,-0.5419956326031834,-0.36217238415902675,-0.20681551068523857,-0.3909673783396747,-1.012089888753739
P80313,Cct7,0.0,-0.6298780252433476,-0.3949722120364939,-0.033360478435757415,-0.21147077997632735,-0.15960107967671164
Q9CXG3,Ppil4,0.0,-0.6671810985475412,-0.36010929179383794,-0.6386217730696618,-0.33558615962649774,-0.5097854915756014
Q61543,Glg1,0.0,0.07421104078734604,0.06581312863623653,-0.336436341371478,-0.09219611160587013,0.0819838774979003
O89100,Grap2,0.0,-0.9043835381213813,-0.5941948234482649,-0.2023615162665284,0.1807626325877518,0.16212921944478542
P35564,Canx,0.0,-0.6114341266080425,-0.49317853623045954,-0.2983975481114771,-0.05831665570546244,-0.2862010596725201
Q9DCC8,Tomm20,0.0,-0.8790826466977277,-0.5973885443912612,-0.7249801378020752,-0.6490561256354782,-0.7243658291574601
Q80YR5,Safb2,0.0,-0.8463984330481688,-0.7369477632594944,-0.5582155255213255,-0.35936216950202704,-0.4814771035380248
Q8BTS0,Ddx5,0.0,-0.6471506231823178,-0.41699643744198467,-0.2639580022111929,-0.21161995599855346,-0.6718229406665063
Q6P9L6,Kif15,0.0,-0.7642054821411876,-0.41266337374479467,-0.24588058318985045,-0.37199371434100037,-0.6154071774315373
Q9DCS2,0610011F06Rik,0.0,-0.9756832228596399,-0.6843915312710728,-0.6805458729422555,-0.23034011524113943,-0.4296890131123408
Q8R323,Rfc3,0.0,-0.8874199853074843,-0.5676014729606281,-0.2772999925081906,-0.15212729265064415,-0.558998082520167
Q91ZW3,Smarca5,0.0,-0.4544926706745913,-0.3057377482420816,-0.11993211725934812,0.1383583540078366,-0.03347407376157201
O70310,Nmt1,0.0,-0.13933986128529358,0.20467797811087604,0.6945277521431249,0.9534612810318953,0.5777614755252176
Q8K3C3,Lzic,0.0,-0.7872391057602616,-0.6013157668949983,-0.34258085228394647,-0.23278513209778612,-0.25824484764563893
A2AH85,Eftud2,0.0,-0.4185198037102922,-0.43013361317694837,-0.5065912550805901,-0.235343526452577,-0.25391213351165426
Q8K4Z5,Sf3a1,0.0,0.5410467357627688,0.7204429101133955,1.168095001842562,1.3062939570879988,1.1831665856709066
Q9CW46,Raver1,0.0,-1.022351058243773,-0.6426272781333251,-0.4930914899761832,-0.16472961750181597,-0.2714729109665841
Q61171,Prdx2,0.0,-0.04784590462044347,0.17282981649280102,0.6188106223428421,0.8860225784198017,0.6869451774970843
P62960,Ybx1,0.0,-0.5446478320742115,-0.3896412708939548,-0.26090652582478413,-0.4793827575083652,-0.9998367840319388
P18760,Cfl1,0.0,-1.0825034580183799,-0.8531118962829001,-0.34533756902884843,0.09869455017704547,-0.049282520068811536
P62918,Rpl8,0.0,-0.5729552426612846,-0.4997301614578149,-0.3372702214641826,-0.3333180522368332,-0.8172908126263507
P07356,Anxa2,0.0,-0.548530626253455,-0.8922767277718954,-0.4787766682669211,-0.0744517477960992,-0.1826150691238485
Q9WTS2,Fut8,0.0,-0.5959427844036713,-0.49510886205737215,-0.4227457766683791,-0.14694824799362619,-0.2802285223729186
Q61666,Hira,0.0,-0.6119948586572399,-0.46819366883397207,-0.5236758738576219,-0.33070891868580105,-0.31957236485327456
P54071,Idh2,0.0,-0.6553713987260986,-0.5744271550686892,-0.2656230927370868,-0.1509778429874713,-0.26741543741381246
Q9CZ44-3,Nsfl1c,0.0,-0.8544133921674903,-0.9292864565382367,-0.8266237990220218,-0.7400798400531016,-0.9193784167620812
Q9D0F9,Pgm2,0.0,-0.5767766962439587,-0.6450836550480716,-0.7107856715192579,-0.23881649614485487,-0.37761851030186966
Q80W00,Ppp1r10,0.0,-0.5626231321365478,-0.40654484494804083,-0.7021394488578904,-0.26984685548985493,-0.7572110634496757
Q99L04,Dhrs1,0.0,-0.15618171499128736,-0.016635370606805082,-0.21576738404995374,0.19554812259145454,0.3717525992359032
G3X8X0,Dhx16,0.0,-0.491551143456364,-0.7054977995526771,-0.6195164339774049,-0.4572996210382984,-0.5468900327286038
Q8JZQ9,Eif3b,0.0,-1.0246855622895628,-0.7351642058140215,-0.5481466389761896,-0.5866192728285379,-1.0086364782277226
Q9R1J0,Nsdhl,0.0,-0.685635962814464,-0.5428272715979023,-0.26299677304303637,-0.18728520693195802,-0.4086878053701963
P60762-2,Morf4l1,0.0,-0.6252593332034613,-0.4154035049382979,-0.3054437386673007,-0.34160360253053046,-0.6113989520506987
Q60597-3,Ogdh,0.0,-0.8799353215971437,-0.4537810688764901,-0.44381224671907005,-0.1641518630260556,-0.49914796672476125
B2KGF0,Rpe,0.0,-0.74795103679674,-0.38817128676590806,-0.35465170962074255,-0.1652136404502045,-0.4302169004324315
O08788,Dctn1,0.0,-0.5759593116564818,-0.45398352040125783,-0.3542269136038589,-0.21363102370077966,-0.4005776819726164
Q3V3R1,Mthfd1l,0.0,-1.225272616059734,-1.0353460944846984,-0.9288427887871883,-0.6298487218142939,-0.6632032886466208
Q60902,Eps15l1,0.0,-0.68914377610441,-0.5432388921412711,-0.5752118734888941,-0.8122683595396305,-0.36931509881168734
Q91YT7,Ythdf2,0.0,-1.1385356682603607,-0.9611973406148993,-0.769549940777771,-0.7837481353772411,-1.5093482997326506
Q8BJ64,Chdh,0.0,-0.771810239766792,-0.5388586771350858,-0.18355922724806667,-0.17294697637876083,-0.52521740666009
Q5SWN2,Rpa1,0.0,-0.737587521609091,-0.39893779306729565,-0.18303275683298617,0.028056998839308896,-0.22901915761571331
A2AE27,Ampd2,0.0,-0.6939165043312273,-0.45465014562970846,-0.2987356821663876,-0.12597003309484342,-0.3347053024833324
P97310,Mcm2,0.0,-0.7466813333313972,-0.5567958436148522,-0.5335329428092078,-0.15773160480729603,-0.37486310285638463
E9PXY8,Usp7,0.0,-0.996239202432382,-0.6782100609477745,-0.4686843384928055,-0.2651862061952315,-0.532184030113481
P54227,Stmn1,0.0,2.8959799220335323,3.221961325930912,5.566577516050877,5.842329532584302,6.268497400781961
Q8CGF7,Tcerg1,0.0,-0.5795642293134307,-0.47776146760692306,-0.40532685788242023,-0.336410704518767,-0.3514063712768099
Q8BP67,Gm17430,0.0,-0.6357862454732314,-0.5117945624143491,-0.3432619873258046,-0.4906008997506989,-1.8012535430074
Q99KI0,Aco2,0.0,-0.8075474602115561,-0.36946185394099507,0.0867889870489172,0.13257846112678648,0.3478515014792361
Q9R0Q7,Ptges3,0.0,-1.1323484057853965,-0.6572411212276239,-0.666918499939903,-0.6407612658870491,-0.9522847933813025
Q80Y81,Elac2,0.0,-0.9403458949789967,-0.9953454238426054,-1.0179979751701813,-0.8832985907168174,-1.322756789218103
Q91X76,Nt5dc2,0.0,-0.7805032066244717,-0.5996208502389536,-0.5094477423188253,-0.36295025291652905,-0.5428688115932869
Q64433,Hspe1,0.0,-0.3828493116996575,-0.33996599694990687,-0.20829869977035614,-0.38433294598642403,-0.7813802166930834
Q6WKZ8,Ubr2,0.0,-0.8298231655654684,-0.7175888506048579,-0.4655547275089343,-0.441034477874991,-0.4777750832996368
G3XA48,Idi1,0.0,3.3673655349095903,3.7147106203743534,6.493471913698281,6.3889465805227,6.680648751857105
Q91V55,Rps5,0.0,-0.9108794608300229,-0.9162490948306633,-0.8659358973817127,-0.7465602070465674,-1.2461493812943112
P06745,Gpi,0.0,-0.8889611839208575,-0.423159862616293,-0.594870174439099,0.5521574517224059,0.8740999043931752
Q9Z0N1,Eif2s3x,0.0,-0.855140209455239,-0.9285341013431957,-0.7378663140683231,-0.645884529123221,-0.9911359630100678
Q3UKJ7,Smu1,0.0,-0.6340890970303833,-0.525485624651789,-0.1325090937384667,0.011685100288585507,-0.30655756263669504
Q9EPU0,Upf1,0.0,-1.1261108101841246,-0.8784655167202867,-0.7487223471996096,-0.9726908029051815,-1.5643352817517762
Q8BXC6,Commd2,0.0,-0.25965224980620394,-0.21952074964469018,-0.3622019688667811,-0.1150949995212527,-0.06913190143602582
Q9QZD9,Eif3i,0.0,-0.7906446680501142,-0.46897475749607637,-0.29533164003811274,-0.33689951992578987,-0.1612682831553128
P08775,Polr2a,0.0,-0.957673047613954,-0.7278274701921646,-0.6208374805317692,-0.3454352709293338,-0.7490530510959622
Q8QZY1,Eif3l,0.0,-0.9594775734583709,-0.7584307359834543,-0.7836347405926443,-0.827525272772166,-0.9342621566603495
E9Q5C9,Nolc1,0.0,-0.8878620125074747,-0.8111418643893336,-0.7818732136505363,-1.142977646435317,-1.7122081518304129
Q80Y44,Ddx10,0.0,-0.776036474605353,-0.5343289646192592,-0.6576020131052646,-0.4604596668889329,-0.8273043204892326
Q5XJY5,Arcn1,0.0,-0.6845360604109065,-0.649705740061525,-0.5938865020342183,-0.23207207653924433,-0.3536545348767118
Q8C3J5,Dock2,0.0,-0.6306544095558002,-0.15365128478026935,-0.041915037166802276,0.22942541892714982,-0.022705635632195853
A2A841,Epb4.1,0.0,-0.8868799614888502,-0.5028031451109253,-0.20594481356933447,-0.07313494167511465,-0.46761461420319655
Q9CWJ9,Atic,0.0,-1.0106032813078436,-0.8813656941623758,-0.6294199336117048,-0.8036092114361321,-0.8720039897073886
Q8CG47,Smc4,0.0,-0.5183749181347924,-0.3467567501356812,-0.08693585251531535,0.22424028952756958,0.35833534278808377
Q9Z277,Baz1b,0.0,-1.0315503400937212,-0.6306114936616247,-0.35334508814540583,-0.23126218517171981,-0.7153920232053004
G3X9T7,Lgals9,0.0,-0.7129832388193175,-0.44495692040906976,-0.27302828372887555,0.13511250442781855,-0.05899200391483947
P10518,Alad,0.0,-0.8726106395366903,-0.7529658045302462,-0.49984241023672893,-0.4353110887152708,-0.7227101976095849
Q8CI11,Gnl3,0.0,-0.9813684566247568,-0.8126934405142177,-0.7482444433375469,-0.7250043559014309,-1.0320394880528778
Q60931,Vdac3,0.0,-0.6347501485248732,-0.45595665472469904,-0.2897620420030111,-0.2344855290877518,-0.39604924544680514
Q8JZQ2,Afg3l2,0.0,-0.48529082833877973,-0.47442866306695053,-0.493018633325995,-0.2864274357049572,-0.4943612461387494
P47963,Rpl13,0.0,-0.374185311439843,-0.4595479047807735,-0.3360206288318988,-0.3079627964005227,-1.0542485867711957
Q00547,Hmmr,0.0,-0.6122017163201122,-0.7279250325107713,-0.6505707140012854,-0.5737041345283249,-0.9323584684533772
Q91VZ6,Smap1,0.0,-0.671949171520504,-0.39240901660449834,-0.15496690727340492,-0.12893006319253253,-0.6499080187507378
P60122,Ruvbl1,0.0,-0.5263210296538131,-0.4158517261647303,-0.16703171273100695,-0.09243562178872762,-0.4586531711057393
Q9D8B3,Chmp4b,0.0,-0.6392197274623123,-0.43389975019997584,-0.283452993008848,-0.20435080583520476,-0.3030856494337165
P60229,Eif3e,0.0,-0.4281478776101032,-0.6265914608354866,-0.37605266577374574,-0.4939246909176173,-0.5954450895673588
Q76LV0,Gpx4,0.0,-0.8735376524183066,-0.6211830971017979,-0.5434641907101936,-0.42466120206556596,-0.48924042837459725
P11157,Rrm2,0.0,0.9816533784789053,1.409095440197546,2.382199637010289,2.7178602053099556,2.5737052877910247
Q9WTI7,Myo1c,0.0,0.05141678394449227,-0.39433668958908974,-0.6218478891927859,-0.21875440744581237,0.15678338153400267
P53811,Pitpnb,0.0,-0.9483127134358131,-0.6451836521432147,-0.5153226452805615,-0.3720077674796435,-0.6138545502647416
G3X8R0,Reep5,0.0,-0.6155297241811566,-0.22323683636692174,0.21739669716712515,0.44762071652089847,0.35955388414465317
Q8R1S0,Coq6,0.0,-1.5409836620904567,-1.9905065808118716,-0.38451112902156137,-0.22033346134103,0.1525233731027877
E9QPI5,Pds5a,0.0,-0.5926865470659396,-0.4753857197066625,-0.3711218107480001,-0.15096979434868846,-0.28220969978664234
O08795-2,Prkcsh,0.0,3.14397452201509,3.330266864644803,5.146028168344118,5.478354684325899,5.751566038658805
P22752,Hist2h2ac,0.0,-1.168891630047772,-1.7726446908692997,-0.09625704460825943,-0.7773186900921799,-0.11618957626119042
O08807,Prdx4,0.0,-0.7768965798692676,-0.4549594477666907,-0.3656663271959724,-0.19408258618130608,-0.36551138472312594
Q9D7M8,Polr2d,0.0,-0.6421692982184725,-0.5181942568176602,-0.8987286230955133,-0.43942407021126406,-0.6696927455369498
Q3V188-2,Endou,0.0,-0.39814858239848727,-0.5878299855291851,-0.5314503318464093,0.03098772100880591,0.45702816099244153
Q6ZWZ7,Rpl17,0.0,-0.903159725578183,-0.7311296744222258,-0.5954018823444815,-0.4968159473408971,-1.1385529759706565
Q9JIH2,Nup50,0.0,-0.6233746335288713,-0.31644564367075234,0.03482135662610177,0.17826269725130917,0.057692209318906125
Q8R1N4,Nudcd3,0.0,-0.39498539832735663,-0.28939045073968955,-0.15083268274802702,-0.06900769505265694,-0.4723965873928368
P51660,Hsd17b4,0.0,-0.8674327157450228,-0.7189555543857304,-0.4970031679351416,-0.2223730485697396,-0.5130085664368825
P49717,Mcm4,0.0,-0.1853804530040224,-0.23746207197094352,-0.7116041269463672,-0.1381619392356768,0.2064259451176517
Q9Z2N8,Actl6b,0.0,-0.713169939222107,-0.45923304078618127,-0.4406694147555424,-0.2177447946829143,-0.44682644560933815
E9QPB3,Wdhd1,0.0,-0.7811796528179688,-0.6362771587763686,-0.4223625023165296,-0.2729416565844792,-0.5081924947178302
G3X9Q3,Hmha1,0.0,-0.5825842102607514,-0.5850279419612048,-0.49964158893459376,0.05805618768872516,0.22055715667190307
Q9D6T0,Nosip,0.0,-0.689946572330009,-0.46708370302837765,-0.2667082159931097,-0.24462406080052762,-0.5849560311729892
Q8BKT7,Thoc5,0.0,-0.809056869017183,-0.4961555948602727,-0.31364356503161483,0.03491445914559609,0.057178028548452046
Q9CY66,Gar1,0.0,-0.4844902018499951,-0.547175314668236,-0.25401439170478923,-0.021092139720990253,-0.2612228010204586
Q99PG2,Ogfr,0.0,-0.674697064593271,-0.5432834517450511,-0.4703418669508539,-0.33846640053903737,-0.37470118414692993
Q62418,Dbnl,0.0,-0.9635993901140243,-0.7919686281211428,-0.6762081093848391,-0.2983378567551093,-0.4379436234722504
P83870,Phf5a,0.0,-0.5526235623506894,-0.39216702295073497,-0.05184382769997917,-0.12145492584816217,-0.2603090488579513
Q99JZ4,Sar1a,0.0,-0.8010053852633756,-0.5878448840925042,-0.44347390719373114,-0.19989249793493535,-0.5169411809979753
Q9R1P1,Gm4950,0.0,-1.2706039249349652,-0.8187351743951756,-0.757095901568162,-0.6061135760082783,-1.2024540704721098
Q9D1G2,Pmvk,0.0,-0.08487443884480407,0.024383631161305354,0.08693764212520495,0.31514723740870687,0.4216948956525179
Q9D6J6,Ndufv2,0.0,-0.6517756638557146,-0.501676691527921,-0.39266786263906284,-0.3573003678668324,-0.6609324560105887
Q05816,Fabp5,0.0,-1.1971820401472621,-1.022438717470828,-0.9346984927441302,-0.855186099659744,-0.8611109090292127
Q9D1Q4,Dpm3,0.0,-0.43059226507558446,-0.34814142559970823,-0.39852385841613913,-0.11243209218455272,0.09415574780141431
P25444,Gm5786,0.0,-0.8178222304140652,-0.6649751559902818,-0.7592996047653816,-0.717425130702925,-1.357560410401137
D3Z3N4,Hnrnph3,0.0,-0.486242425797267,-0.2890959884576815,-0.002494381279004977,0.27177293696003235,0.18904172359131333
Q3UKW2,Calm1,0.0,1.1708719912559724,2.0256155987847273,4.506490563263771,4.7529892997820475,5.833649998783909
O35465-2,Fkbp8,0.0,-0.48708950550431296,-0.41687084195413404,-0.24416045873133144,-0.18452580941014132,-0.2639920977303685
Q640N3,Arhgap30,0.0,-1.3101795474263251,-0.5094899930652952,-0.34819483971312626,-0.11610057139801774,-0.0602067814772083
P60710,Actg2,0.0,-0.6913198473983095,-0.3460905302990232,0.14249558440018883,0.5934118085189823,0.4981639351687531
Q61823,Pdcd4,0.0,-0.5005856563034731,-0.6716287556969579,-0.7685927254146582,-0.29514550399012063,-0.01358025741746121
P99026,Psmb4,0.0,-0.5534836292862201,-0.33451071311252073,-0.20790433601333339,-0.24283727279863213,-0.3171317788232031
E9Q1G8,Sept7,0.0,-0.5626539431816588,-0.1791287954637067,-0.1293070448501688,0.11939515820879809,0.053673771076785705
Q3THK3,Gtf2f1,0.0,-0.5799244414395368,-0.2905140744821296,-0.054215759056394766,0.10221463274691661,-0.07782559244817105
O55029,Copb2,0.0,-0.8883375406067682,-0.5188708306020002,-0.41082397325254794,-0.0996046530940882,-0.21782093654280213
Q99J95,Cdk9,0.0,-0.8152787655246525,-0.66139451772535,-0.4779326853004068,-0.3145899810419199,-0.7043867147607387
Q99KE1,Me3,0.0,-0.3230964170946223,-0.3459597333551071,-0.4304122611229788,-0.23641438591469707,-0.23544937075549546
Q542V3,Srsf4,0.0,-0.8186746131986439,-0.5067400453109691,-0.4048065617127066,-0.03533570557826251,-0.037629224143360764
Q921F2,Tardbp,0.0,-0.32594229881159015,-0.0955945070876288,0.36269608070164877,0.5849828220442417,0.3891971671239794
Q99L47,St13,0.0,-0.6340474190708718,-0.5042703757334218,-0.29205528563726135,-0.23821018677453884,-0.4275811227143716
P43247,Msh2,0.0,-0.35296406308373485,-0.4051204015424863,-0.1994069962135709,-0.17935736335850933,-0.27220165520686496
P26516,Psmd7,0.0,-0.5775218029481505,-0.46252565003277457,-0.500231571896233,-0.45085495269745607,-0.8364736548629563
Q921N7,Tmem70,0.0,-0.5519288456325925,-0.5017961089343111,-0.6637079430406118,-0.44049738972882957,-0.3465332601416749
Q02257,Jup,0.0,-0.630562394835203,-0.6031010003621324,-0.3627095579303089,-0.3030302864065048,-0.815237759818679
Q8BIG7,Comtd1,0.0,-0.8901358829918631,-0.6653002851325902,-0.770719302824384,-0.6803199309230187,-1.0185593063465501
Q571F8,Gls2,0.0,-0.3842910031230896,-0.2250728980779572,-0.13806391241034022,-0.15449648646440606,-0.15823277405373132
D3Z4T9,Zranb2,0.0,-0.9524974842521712,-0.6515446027332665,-0.458989884036841,-0.28647240263164164,-0.31071131141103564
Q61035,Hars,0.0,-0.676494711461325,-0.5876806049017353,-0.4736315563850225,-0.3494814786503489,-0.5446383927626491
Q7TSI3,Ppp6r1,0.0,-0.649034361743777,-0.8514926507974586,-0.6359375758060397,-0.24496816850539743,-0.029895802562746793
P41105,Rpl28,0.0,1.1448964161702706,1.3294051427728781,2.214814621502356,2.1660120013526516,1.5868694025291996
A2AFQ2,Hsd17b10,0.0,-1.1871168077132308,-0.9193705667862809,-0.6530388808107477,-0.3165837328942274,-0.42693369808453746
Q569Z5,Ddx46,0.0,-0.6680464615049547,-0.507955096928569,-0.4223346240278264,-0.36929525788343054,-0.6075902529349655
Q9JKY0,Rqcd1,0.0,-0.40617154541477773,-0.36004008296980755,-0.5665892977736766,-0.21596574590192566,-0.28585037430161814
A2AEH9,Tmsb15a,0.0,-0.5942443985511716,-0.7263651626573926,-0.5360943813948551,-0.024762412970801582,-0.5194946978757403
P60335,Pcbp1,0.0,-0.6939736692777314,-0.6699347129280374,-0.7273747069919048,-0.4303243070089566,-1.0089777220170328
Q9CQR2,Rps21,0.0,-0.7133298380607208,-0.663284017483876,-0.4537286961495743,-0.6897872548247072,-0.9301360214247214
sp,Gm5160,0.0,-0.9796440057843374,-0.679619739042819,-0.4995167398850079,-0.35472758489090983,-0.2606552196825377
Q6P5E4,Uggt1,0.0,-0.818015059939288,-0.6163474603060487,-0.43483821608834095,0.022136467073848306,0.10567071901847408
A6ZI44,Aldoart1,0.0,0.2516256975608292,0.5496207360962264,0.6592780970630239,1.524637744564955,1.9801927512948838
O09106,Gm10093,0.0,-0.4621872669594087,-0.44007307226038384,-0.3807354883670673,0.004164051770277907,-0.16617778992013757
G3X9B1,Heatr1,0.0,-0.9203658128884081,-0.6240079475159663,-0.6101920854145526,-0.41815532898703117,-0.7042405091039137
P62874,Gnb1,0.0,-0.5349472337978064,-0.02116043623361612,0.3159337948133126,0.6152122982871402,0.7826832246151743
Q8C147,Dock8,0.0,-0.6944889162374315,-0.3456609426160892,-0.21438874171324207,0.28120814710497466,0.24547984156136238
P70122,Sbds,0.0,-0.574365968330403,-0.3600908073780882,-0.10992045291054514,-0.0496067678767478,-0.21109431474653023
P60710,Actb,0.0,-0.12015334687793018,-0.07467142082183871,0.11243627469624537,0.698051832114108,-0.29077725505999147
Q6P5D8,Smchd1,0.0,-0.6820905631626193,-0.3702592183973842,-0.2081188135129035,-0.023912367366294367,-0.21700062357633124
Q9Z1J3,Nfs1,0.0,-0.36969286338360674,-0.34953524944328124,-0.3019550089814277,0.24270650633378113,-0.10850866213287647
